Year,County,Beef Cattle,Hogs,Milk Cattle,Other Cattle,CAP,CGH,CGY,SH,SAP,SY
1999,Polk,4537.910857142857,20448.819999999996,180.88,0.0,89000.0,88500.0,164.4,86800.0,87000.0,44.5
2000,Polk,4657.710857142857,20557.42,155.88,1454.5200000000002,89000.0,88100.0,154.8,86900.0,87000.0,41.9
2001,Polk,4699.740571428571,21220.81333333333,135.92000000000004,3982.080000000001,87000.0,86200.0,148.7,84400.0,85000.0,43.1
2002,Polk,4664.0,22439.0,121.0,6051.0,92000.0,90500.0,175.7,79800.0,80000.0,47.1
2003,Polk,4550.489142857143,24211.98,111.12,7661.28,89500.0,88000.0,165.3,80700.0,81000.0,32.5
2004,Polk,4359.208,26539.753333333334,106.28000000000003,8812.92,94500.0,94000.0,183.4,73800.0,74000.0,49.9
2005,Polk,4100.206857142857,29157.16666666666,106.47999999999999,9505.92,94000.0,93000.0,174.7,71100.0,71500.0,51.1
2006,Polk,3833.7874285714292,30473.3,111.72,9740.279999999999,89500.0,89300.0,171.9,71700.0,72000.0,50.3
2007,Polk,3570.0,30223.0,122.0,9516.0,99000.0,98500.0,177.8,64200.0,64500.0,51.7
2008,Polk,3308.8445714285717,28406.266666666666,137.32000000000002,8833.080000000002,93500.0,90000.0,154.0,66100.0,67500.0,44.5
2009,Polk,3050.321142857143,25023.100000000002,157.68000000000004,7691.5199999999995,92000.0,91500.0,178.6,66700.0,67000.0,53.5
2010,Polk,2802.6479999999997,20073.499999999996,183.08,6196.2,87000.0,84500.0,139.4,65000.0,67500.0,46.1
2011,Polk,2615.134857142857,13557.466666666667,213.52000000000004,4976.400000000001,89000.0,87100.0,160.6,65300.0,65800.0,52.8
2012,Polk,2496.0,5475.0,249.0,4137.0,92500.0,90300.0,149.1,63500.0,63700.0,49.7
2013,Polk,2445.2434285714285,0.0,289.52,3678.0000000000005,83500.0,81200.0,143.6,66200.0,66800.0,42.6
2014,Polk,2462.865142857143,0.0,335.08000000000004,3599.4000000000005,83500.0,82100.0,181.4,67100.0,69000.0,49.8
2015,Polk,2548.865142857143,0.0,385.67999999999995,3901.2,81500.0,78500.0,187.0,70100.0,70400.0,52.4
2016,Polk,2703.2434285714285,0.0,441.31999999999994,4583.400000000001,86000.0,85100.0,199.8,66400.0,66700.0,55.2
2017,Polk,2926.0,0.0,502.0,5646.0,79000.0,78500.0,200.3,70300.0,71000.0,57.1
2018,Polk,3217.134857142857,0.0,567.72,7089.0,78000.0,75800.0,186.2,65800.0,68000.0,53.4
2019,Polk,3576.648,0.0,638.4800000000002,8912.400000000001,79000.0,77900.0,196.7,62800.0,63300.0,51.0
1997,Poweshiek,15474.0,106810.0,1091.0,55937.33333333334,113900.0,111600.0,140.9,101600.0,102500.0,48.7
1998,Poweshiek,16104.96,89618.12685714288,976.76,47544.96000000001,116700.0,114200.0,145.4,106600.0,106900.0,49.7
1999,Poweshiek,16502.84,75094.0902857143,878.84,40058.439999999995,120000.0,117100.0,148.3,114900.0,115000.0,44.3
2000,Poweshiek,16667.640000000003,63237.89028571429,797.24,33477.77333333334,122000.0,118900.0,148.9,112900.0,113000.0,44.9
2001,Poweshiek,16599.36,54049.52685714286,731.96,27802.96,120000.0,116900.0,150.2,115300.0,116000.0,48.6
2002,Poweshiek,16298.0,47529.0,683.0,23034.0,121000.0,119000.0,176.5,111500.0,112000.0,51.7
2003,Poweshiek,15763.560000000001,43676.309714285715,650.3600000000001,19170.893333333333,122500.0,120000.0,172.9,115500.0,116000.0,31.6
2004,Poweshiek,14996.04,42491.456000000006,634.04,16213.639999999998,128500.0,126500.0,186.2,113000.0,114000.0,53.4
2005,Poweshiek,13995.44,43833.32228571429,634.04,14162.24,128000.0,126000.0,176.4,114000.0,114500.0,55.6
2006,Poweshiek,12761.759999999998,46855.20914285715,650.3599999999999,13016.693333333333,128000.0,126500.0,182.3,112200.0,113500.0,53.7
2007,Poweshiek,11295.0,51416.0,683.0,12777.0,141000.0,138900.0,182.6,100300.0,100400.0,58.2
2008,Poweshiek,9595.160000000002,57515.694857142866,731.9600000000002,13443.16,137000.0,133000.0,170.0,111900.0,112500.0,48.5
2009,Poweshiek,7662.240000000003,65154.29371428571,797.2400000000002,15015.173333333334,146000.0,144500.0,184.5,108500.0,109000.0,57.5
2010,Poweshiek,5496.239999999998,73932.856,878.84,17307.90666666667,144000.0,141500.0,153.2,112700.0,113000.0,51.3
2011,Poweshiek,3097.16,81457.7382857143,976.76,19210.560000000005,153000.0,151100.0,179.0,107300.0,108000.0,56.5
2012,Poweshiek,465.0,87330.0,1091.0,20538.0,154500.0,151200.0,152.3,106100.0,106500.0,52.7
2013,Poweshiek,0.0,91549.64114285714,1221.56,21290.226666666673,148500.0,143400.0,158.5,110600.0,111000.0,43.4
2014,Poweshiek,0.0,94116.66171428571,1368.44,21467.240000000005,141000.0,139100.0,188.4,118400.0,119000.0,50.7
2015,Poweshiek,0.0,95031.06171428571,1531.6399999999996,21069.04,145000.0,142300.0,197.8,115500.0,116000.0,56.3
2016,Poweshiek,0.0,94292.84114285716,1711.1599999999999,20095.62666666667,147000.0,144800.0,213.2,113600.0,114000.0,57.5
2017,Poweshiek,0.0,91902.0,1907.0,18547.0,149500.0,148100.0,215.1,111300.0,112000.0,56.6
2018,Poweshiek,0.0,87858.53828571428,2119.16,16423.16,145500.0,139000.0,218.7,117400.0,118500.0,58.2
2019,Poweshiek,0.0,82162.456,2347.640000000001,13724.106666666665,154500.0,152100.0,200.3,105800.0,106500.0,53.4
1997,Story,3545.0,100400.0,1342.0,28191.833333333336,160100.0,158100.0,146.9,152400.0,154100.0,46.4
1998,Story,3720.12,95561.0,1108.48,23567.92,159400.0,158300.0,149.2,146200.0,146600.0,47.5
1999,Story,3863.28,90963.79999999999,907.9200000000001,19580.28,151000.0,150100.0,162.4,145800.0,146000.0,44.8
2000,Story,3974.4800000000005,86608.4,740.32,16228.913333333336,153000.0,151800.0,157.4,141900.0,142000.0,43.3
2001,Story,4053.7200000000003,82494.79999999999,605.6800000000001,13513.82,152000.0,150400.0,150.4,142200.0,143000.0,42.9
2002,Story,4101.0,78623.0,504.0,11435.0,159000.0,157500.0,177.1,133700.0,134000.0,46.4
2003,Story,4116.320000000001,74993.0,435.28000000000003,9992.453333333335,161000.0,159000.0,164.5,127500.0,128000.0,32.1
2004,Story,4099.68,71604.79999999999,399.52000000000004,9186.18,162500.0,161000.0,188.1,125700.0,127000.0,50.0
2005,Story,4051.08,68603.36,396.72,9016.18,168000.0,166500.0,187.6,118900.0,119500.0,58.5
2006,Story,3970.5199999999995,66858.44000000002,426.88,9482.453333333335,159500.0,158000.0,184.1,128200.0,128500.0,51.5
2007,Story,3858.0,66515.0,490.0,10585.0,189000.0,187200.0,180.7,99900.0,100000.0,54.0
2008,Story,3713.5200000000004,67573.04000000001,586.08,12323.820000000003,176000.0,169000.0,160.0,114500.0,115000.0,46.5
2009,Story,3537.080000000001,70032.56,715.1200000000001,14698.913333333334,171500.0,170500.0,174.7,113200.0,113500.0,52.5
2010,Story,3328.6799999999994,73548.04,877.12,17517.406666666666,166000.0,163500.0,163.9,115400.0,117000.0,48.4
2011,Story,3088.3199999999997,76046.36,1072.0800000000002,19622.060000000005,175000.0,172900.0,163.2,107300.0,108000.0,51.7
2012,Story,2816.0,77182.0,1300.0,20820.0,174500.0,171900.0,157.6,106600.0,107000.0,48.9
2013,Story,2511.7199999999993,76954.96,1560.88,21111.22666666667,161000.0,158100.0,137.2,117000.0,117500.0,40.4
2014,Story,2175.4799999999977,75365.24,1854.7200000000003,20495.740000000005,163000.0,158500.0,169.9,116800.0,117500.0,46.9
2015,Story,1807.2799999999988,72412.84,2181.52,18973.54,164500.0,161100.0,188.0,115000.0,115500.0,51.0
2016,Story,1407.1200000000008,68097.76000000001,2541.2799999999997,16544.62666666667,174500.0,171800.0,211.9,102600.0,103000.0,58.4
2017,Story,975.0,62420.0,2934.0,13209.0,167500.0,166100.0,200.3,109300.0,110000.0,57.9
2018,Story,510.9199999999946,55379.56,3359.6800000000003,8966.660000000002,160000.0,157800.0,192.3,114900.0,116000.0,52.8
2019,Story,14.87999999999738,46976.44,3818.3200000000006,3817.606666666663,170000.0,168000.0,189.3,103300.0,104000.0,50.0
1997,Tama,13533.0,101715.0,1432.0,0.0,160000.0,157900.0,136.5,136600.0,137800.0,48.6
1998,Tama,13584.260571428571,86896.54057142859,1301.0,1200.4799999999914,164800.0,162000.0,139.9,136200.0,136700.0,51.7
1999,Tama,13582.390857142855,76393.11085714286,1189.8,7051.519999999984,154000.0,152000.0,150.3,142200.0,143000.0,50.0
2000,Tama,13527.390857142858,70204.71085714287,1098.4,12183.286666666665,158000.0,155100.0,144.9,142600.0,143000.0,45.6
2001,Tama,13419.260571428571,68331.34057142858,1026.8,16595.78,153000.0,150200.0,156.8,144200.0,145000.0,50.1
2002,Tama,13258.0,70773.0,975.0,20289.0,162000.0,159000.0,186.8,139400.0,140000.0,53.1
2003,Tama,13043.609142857144,77529.68914285715,943.0,23262.94666666667,160000.0,157500.0,156.2,142400.0,143000.0,31.2
2004,Tama,12776.088,88601.408,930.8000000000001,25517.62,165000.0,163500.0,186.5,139600.0,140000.0,53.0
2005,Tama,12465.726857142858,102830.76685714285,933.6800000000002,27053.020000000008,168000.0,167000.0,181.4,136800.0,137500.0,57.4
2006,Tama,12174.267428571431,113273.42742857148,923.3200000000003,27869.14666666667,161000.0,160300.0,172.7,140500.0,141000.0,54.8
2007,Tama,11912.0,118772.0,895.0,27966.0,177000.0,175700.0,174.8,117800.0,121500.0,55.2
2008,Tama,11678.924571428573,119326.4845714286,848.7200000000003,27343.580000000005,159500.0,156000.0,179.0,138400.0,139500.0,49.5
2009,Tama,11475.041142857142,114936.88114285715,784.4800000000001,26001.886666666665,174000.0,172500.0,182.3,133600.0,134000.0,54.5
2010,Tama,11321.368,106475.00800000002,706.5600000000002,24099.393333333333,168000.0,165000.0,176.7,138100.0,138500.0,55.4
2011,Tama,11344.014857142858,99171.77485714285,640.6400000000001,22586.940000000006,180000.0,174100.0,162.0,127200.0,128000.0,57.9
2012,Tama,11564.0,93899.0,591.0,21623.0,172500.0,169100.0,160.2,137400.0,138000.0,52.7
2013,Tama,11981.323428571428,90656.68342857143,557.64,21207.573333333334,173000.0,169500.0,158.7,135200.0,136000.0,46.6
2014,Tama,12595.985142857142,89444.82514285715,540.5600000000001,21340.66,164000.0,161400.0,182.7,141500.0,142500.0,53.4
2015,Tama,13407.985142857142,90263.42514285713,539.76,22022.259999999995,169500.0,166600.0,189.5,138300.0,139000.0,57.9
2016,Tama,14417.32342857143,93112.48342857143,555.24,23252.373333333333,166500.0,163800.0,208.4,140900.0,141500.0,63.5
2017,Tama,15624.0,97992.0,587.0,25031.0,168000.0,166000.0,220.6,139700.0,140500.0,59.5
2018,Tama,17028.014857142858,104901.97485714286,635.0400000000001,27358.140000000003,171500.0,169200.0,224.3,141400.0,143000.0,60.1
2019,Tama,18629.368,113842.408,699.36,30233.793333333335,176000.0,174000.0,204.8,135200.0,136500.0,53.4
1997,Webster,3880.0,150451.0,292.0,0.0,190400.0,188800.0,147.7,195400.0,197200.0,46.0
1998,Webster,3625.52,147870.85714285713,268.0,0.0,191300.0,189300.0,131.5,192200.0,193100.0,45.7
1999,Webster,3420.0800000000004,146197.08571428573,248.4,0.0,186000.0,184700.0,155.7,185400.0,186000.0,45.5
2000,Webster,3263.6800000000007,145429.68571428573,233.20000000000002,929.8600000000008,189000.0,187200.0,159.8,179900.0,180000.0,46.1
2001,Webster,3156.3200000000006,145568.65714285712,222.40000000000003,2647.54,186000.0,183800.0,154.3,182900.0,184000.0,43.4
2002,Webster,3098.0,146614.0,216.0,4109.0,187000.0,184500.0,181.6,175200.0,176000.0,50.0
2003,Webster,3088.7200000000007,148565.7142857143,214.00000000000003,5314.240000000001,187000.0,184000.0,174.5,175100.0,176000.0,35.4
2004,Webster,3128.4800000000005,151423.8,216.40000000000003,6263.259999999999,194000.0,193000.0,192.3,168300.0,169000.0,48.1
2005,Webster,3217.28,155120.80571428573,223.2,6956.06,200000.0,198500.0,190.1,163200.0,164000.0,51.1
2006,Webster,3355.12,159252.02285714287,234.39999999999998,7392.64,198000.0,197000.0,173.3,162600.0,163000.0,49.2
2007,Webster,3542.0,163750.0,250.0,7573.0,223500.0,221500.0,182.6,136900.0,137000.0,51.1
2008,Webster,3777.9200000000005,168614.73714285716,270.00000000000006,7497.14,221500.0,217000.0,167.0,140900.0,142000.0,47.5
2009,Webster,4062.880000000001,173846.23428571428,294.4000000000001,7165.06,215000.0,212500.0,177.3,144200.0,148500.0,48.0
2010,Webster,4396.879999999999,179198.68,323.20000000000005,6628.26,212000.0,210500.0,168.4,150600.0,151000.0,45.5
2011,Webster,4779.92,183197.20571428572,356.40000000000003,6195.740000000001,217500.0,215500.0,190.6,144400.0,145500.0,51.9
2012,Webster,5212.0,185596.0,394.0,5919.0,228500.0,224500.0,149.2,132500.0,133000.0,46.7
2013,Webster,5693.12,186395.06285714285,436.0,5798.040000000001,210000.0,206000.0,137.6,144400.0,145000.0,39.1
2014,Webster,6223.280000000001,185594.3942857143,482.4,5832.860000000001,216000.0,213500.0,190.0,150500.0,151500.0,52.4
2015,Webster,6802.48,183193.9942857143,533.1999999999998,6023.46,209500.0,206000.0,201.0,157200.0,158000.0,54.9
2016,Webster,7430.7199999999975,179193.86285714287,588.4,6369.84,230000.0,227500.0,200.8,144000.0,144500.0,58.4
2017,Webster,8108.0,173594.0,648.0,6872.0,203000.0,201000.0,197.9,159500.0,160500.0,57.9
2018,Webster,8834.32,166394.40571428573,711.9999999999999,7529.94,200000.0,193000.0,188.1,155400.0,157000.0,51.1
2019,Webster,9609.68,157595.08,780.4000000000002,8343.66,209500.0,207500.0,202.9,145000.0,146000.0,49.1
1997,Benton,10915.0,101051.0,2029.0,0.0,173600.0,171000.0,146.2,158700.0,160100.0,50.5
1998,Benton,10191.25142857143,99073.49371428571,3065.8720000000003,0.0,177800.0,176000.0,152.1,157900.0,158400.0,53.7
1999,Benton,9692.977142857142,96809.54057142856,3911.6079999999997,2213.879999999991,175000.0,173000.0,152.4,166900.0,167000.0,47.1
2000,Benton,9420.177142857143,94259.14057142858,4566.2080000000005,9642.713333333337,178000.0,175200.0,148.7,165700.0,166000.0,43.7
2001,Benton,9372.851428571428,91422.29371428571,5029.672,16104.420000000002,174000.0,171200.0,160.2,168100.0,169000.0,50.6
2002,Benton,9551.0,88299.0,5302.0,21599.0,176000.0,171000.0,177.8,163700.0,164000.0,50.4
2003,Benton,9954.622857142858,84889.25942857143,5383.192000000001,26126.453333333335,179000.0,173500.0,168.0,164400.0,165000.0,29.6
2004,Benton,10583.720000000001,81193.072,5273.248,29686.779999999995,183000.0,179000.0,171.8,160300.0,161000.0,50.1
2005,Benton,11364.497142857143,77672.32457142857,4999.264,32279.98,185000.0,180500.0,170.0,159100.0,160000.0,53.6
2006,Benton,11854.188571428575,77098.3382857143,4723.816000000001,33906.05333333333,183000.0,179900.0,171.4,160100.0,161000.0,52.6
2007,Benton,11979.0,79933.0,4474.0,34565.0,206000.0,201800.0,180.2,140400.0,140500.0,54.5
2008,Benton,11738.931428571432,86176.30971428573,4249.816000000001,34256.82,195500.0,187500.0,179.0,153800.0,154500.0,51.0
2009,Benton,11133.982857142857,95828.26742857145,4051.2640000000006,32981.513333333336,197500.0,192500.0,184.7,151800.0,152500.0,53.0
2010,Benton,10247.52,108706.55200000001,3883.368,30880.966666666667,197500.0,193500.0,179.0,151100.0,151500.0,52.7
2011,Benton,9579.737142857142,123717.2365714286,3776.2720000000004,28806.500000000004,209000.0,205500.0,157.2,142300.0,143000.0,57.3
2012,Benton,9214.0,140678.0,3735.0,26900.0,203500.0,198100.0,129.3,147600.0,148000.0,47.5
2013,Benton,9150.308571428573,159588.8422857143,3759.5519999999997,25161.46666666667,196000.0,189700.0,163.7,152200.0,153000.0,46.6
2014,Benton,9388.66285714286,180449.76342857143,3849.928,23590.9,194500.0,192700.0,185.4,160300.0,161000.0,52.7
2015,Benton,9929.062857142857,203260.7634285714,4006.1279999999997,22188.3,194000.0,190100.0,187.5,159900.0,160500.0,56.5
2016,Benton,10771.508571428574,228021.8422857143,4228.152,20953.666666666668,206000.0,202000.0,199.9,149000.0,154000.0,61.1
2017,Benton,11916.0,254733.0,4516.0,19887.0,194000.0,190400.0,215.3,158600.0,159500.0,57.6
2018,Benton,13362.537142857143,283394.23657142854,4869.672,18988.299999999996,191500.0,184900.0,214.6,152500.0,154000.0,61.0
2019,Benton,15111.119999999999,314005.552,5289.168000000001,18257.566666666666,195000.0,187800.0,197.6,147900.0,149000.0,57.9
1997,Cedar,9970.0,150944.0,899.0,0.0,145800.0,143800.0,141.3,115100.0,116100.0,51.7
1998,Cedar,9897.690285714285,146486.40000000002,716.2388571428572,0.0,141000.0,139300.0,169.8,118400.0,118800.0,54.7
1999,Cedar,9787.435428571429,143331.0,582.8582857142857,1201.7999999999925,139000.0,136300.0,156.9,124900.0,125000.0,51.1
2000,Cedar,9639.235428571428,141477.80000000002,498.8582857142858,5554.499999999998,140000.0,137300.0,147.1,125800.0,126000.0,46.6
2001,Cedar,9453.090285714285,140926.80000000002,464.23885714285717,9315.899999999998,138000.0,135300.0,172.7,127200.0,128000.0,50.5
2002,Cedar,9229.0,141678.0,479.0,12486.0,141000.0,138500.0,187.0,122400.0,123000.0,50.6
2003,Cedar,8966.964571428573,143731.40000000002,543.1417142857142,15064.800000000001,147000.0,143500.0,180.1,118500.0,119000.0,36.2
2004,Cedar,8666.984,147087.00000000003,656.6640000000001,17052.3,149500.0,147000.0,188.8,117500.0,118000.0,49.8
2005,Cedar,8343.80342857143,151577.48000000004,804.3062857142857,18448.500000000004,153000.0,150000.0,144.4,110900.0,111500.0,47.8
2006,Cedar,8085.893714285716,156198.92000000004,894.505142857143,19253.400000000005,145500.0,144600.0,181.6,118000.0,119000.0,51.3
2007,Cedar,7908.0,160784.0,912.0,19467.0,175500.0,173900.0,184.2,90900.0,91000.0,52.2
2008,Cedar,7810.122285714287,165332.72000000003,856.7908571428572,19089.300000000003,162000.0,157500.0,180.0,105600.0,106000.0,48.5
2009,Cedar,7792.260571428571,169845.08000000002,728.8777142857143,18120.300000000003,162500.0,161500.0,191.5,107500.0,108000.0,53.5
2010,Cedar,7844.984,175021.12,541.984,16674.9,162000.0,160500.0,174.4,109600.0,110000.0,53.1
2011,Cedar,7911.707428571429,185061.08000000002,378.45028571428566,15442.500000000004,173500.0,172000.0,184.9,99200.0,99700.0,62.4
2012,Cedar,7983.0,200665.0,252.0,14538.0,163500.0,160400.0,158.9,108200.0,108500.0,56.6
2013,Cedar,8058.861714285714,221832.88,162.63314285714284,13961.400000000001,164000.0,159800.0,169.7,109900.0,110500.0,50.2
2014,Cedar,8139.292571428572,248564.72000000003,110.3497142857143,13712.700000000003,154500.0,152900.0,184.1,116900.0,117500.0,55.8
2015,Cedar,8224.29257142857,280860.52,95.14971428571428,13791.9,157000.0,154400.0,188.8,115500.0,116000.0,56.9
2016,Cedar,8313.861714285715,318720.28,117.03314285714288,14199.000000000002,162500.0,160800.0,215.3,113000.0,115000.0,60.5
2017,Cedar,8408.0,362144.0,176.0,14934.0,154500.0,153800.0,222.3,117300.0,118000.0,59.6
2018,Cedar,8506.70742857143,411131.68,272.0502857142857,15996.9,154500.0,151300.0,222.3,118100.0,119000.0,63.3
2019,Cedar,8609.984,465683.32,405.18399999999997,17387.7,158500.0,156400.0,193.7,118100.0,119000.0,63.3
1997,Clinton,12988.0,99731.0,2534.0,36427.66666666668,180700.0,175900.0,142.2,104000.0,104900.0,51.2
1998,Clinton,12744.123428571429,89094.19428571429,2564.9817142857146,36437.68,180700.0,177800.0,152.1,113500.0,113900.0,53.7
1999,Clinton,12481.585142857142,80758.09142857141,2608.572571428571,36620.31999999999,180000.0,173800.0,158.9,120600.0,121000.0,53.1
2000,Clinton,12200.385142857143,74722.69142857143,2664.7725714285716,36975.58666666667,179000.0,173400.0,147.1,124700.0,125000.0,45.9
2001,Clinton,11900.523428571427,70987.99428571429,2733.5817142857136,37503.48,175000.0,169400.0,168.1,128200.0,129000.0,49.5
2002,Clinton,11582.0,69554.0,2815.0,38204.0,175000.0,169000.0,176.9,125100.0,126000.0,50.4
2003,Clinton,11244.814857142857,70420.70857142858,2909.0274285714286,39077.14666666667,185000.0,178000.0,172.8,119500.0,120000.0,32.3
2004,Clinton,10888.968,73588.12000000001,3015.6639999999998,40122.92,192000.0,187000.0,173.1,118400.0,119000.0,49.5
2005,Clinton,10555.641142857143,78442.09142857144,3125.9005714285713,41341.32,190000.0,184500.0,116.8,115300.0,116000.0,42.5
2006,Clinton,10491.924571428572,81297.76571428575,3185.682285714286,42732.346666666665,177500.0,170400.0,173.8,125800.0,126500.0,52.7
2007,Clinton,10739.0,81541.0,3186.0,44296.0,211500.0,205800.0,182.7,95400.0,95500.0,50.6
2008,Clinton,11296.86742857143,79171.79428571432,3126.853714285715,46032.28,189500.0,183000.0,181.0,116700.0,117500.0,47.5
2009,Clinton,12165.526857142857,74190.14857142858,3008.243428571429,47941.18666666666,195000.0,192000.0,190.4,112900.0,113500.0,52.0
2010,Clinton,13280.208,67117.84000000001,2846.7439999999997,49937.253333333334,197000.0,193000.0,171.2,111000.0,111500.0,51.4
